filename,video_id,start_time,end_time,duration,id,transcription,usability,bg_music,bg_noise,other_voice,only_music,only_noise,other_sounds,annotator,annotate_date_YYYYMMDD
RowenaTsai_UCaYF1GL5J7sqJzEeBVUDzw_XpN2SMu0hXk_200_7368.wav,RowenaTsai_UCaYF1GL5J7sqJzEeBVUDzw_XpN2SMu0hXk,200,7368,7168,0,"Hey guys, welcome back So I recently asked you guys on my Instagram if you had any questions for me regarding college life after college",1,0,0,0,0,0,1,DY,2021-07-09 21:03:33.764407
RowenaTsai_UCaYF1GL5J7sqJzEeBVUDzw_XpN2SMu0hXk_7608_18088.wav,RowenaTsai_UCaYF1GL5J7sqJzEeBVUDzw_XpN2SMu0hXk,7608,18088,10480,1,Finding a job career anything that had to do with school and graduation and there's over there's a good amount of questions I typed out a hundred questions and I tried to get them down to about,1,0,0,0,0,0,0,DY,2021-07-09 21:03:48.753609
RowenaTsai_UCaYF1GL5J7sqJzEeBVUDzw_XpN2SMu0hXk_18672_19816.wav,RowenaTsai_UCaYF1GL5J7sqJzEeBVUDzw_XpN2SMu0hXk,18672,19816,1144,2,thirty,1,0,0,0,0,0,0,DY,2021-07-09 21:03:58.963270
RowenaTsai_UCaYF1GL5J7sqJzEeBVUDzw_XpN2SMu0hXk_20384_34984.wav,RowenaTsai_UCaYF1GL5J7sqJzEeBVUDzw_XpN2SMu0hXk,20384,34984,14600,3,Maybe a little more. I broke them down into five sections the first one will be about Context and background about my experience what I majored in what school I went to what grades I got do I think grades are important and then the second section will be Finding your thing or like finding your purpose finding your,1,0,0,0,0,0,0,DY,2021-07-09 21:04:46.360785
RowenaTsai_UCaYF1GL5J7sqJzEeBVUDzw_XpN2SMu0hXk_35152_44864.wav,RowenaTsai_UCaYF1GL5J7sqJzEeBVUDzw_XpN2SMu0hXk,35152,44864,9712,4,career slash calling and then we'll talk about life post grad my current career path Which is mostly YouTube and media and the last section will be about life advices in general. So,1,0,0,0,0,0,0,DY,2021-07-09 21:05:01.607237
RowenaTsai_UCaYF1GL5J7sqJzEeBVUDzw_XpN2SMu0hXk_45592_52928.wav,RowenaTsai_UCaYF1GL5J7sqJzEeBVUDzw_XpN2SMu0hXk,45592,52928,7336,5,"Yeah, m- there's a lot of questions gonna try to get through them ASAP. And so let's get started Thank you so much to Skillshare for sponsoring this video",1,0,0,0,0,0,1,DY,2021-07-09 21:05:16.598244
RowenaTsai_UCaYF1GL5J7sqJzEeBVUDzw_XpN2SMu0hXk_53008_54352.wav,RowenaTsai_UCaYF1GL5J7sqJzEeBVUDzw_XpN2SMu0hXk,53008,54352,1344,6,They're my favorite online learning,1,0,0,0,0,0,0,DY,2021-07-09 21:05:27.169856
RowenaTsai_UCaYF1GL5J7sqJzEeBVUDzw_XpN2SMu0hXk_54448_60312.wav,RowenaTsai_UCaYF1GL5J7sqJzEeBVUDzw_XpN2SMu0hXk,54448,60312,5864,7,community- and if you guys have been around you will know this by now they're as always offering the first five hundred people a two month,1,0,0,0,0,0,0,DY,2021-07-09 21:05:48.449012
RowenaTsai_UCaYF1GL5J7sqJzEeBVUDzw_XpN2SMu0hXk_60408_61288.wav,RowenaTsai_UCaYF1GL5J7sqJzEeBVUDzw_XpN2SMu0hXk,60408,61288,880,8,free trial I'll get to,1,0,0,0,0,0,0,DY,2021-07-09 21:06:06.729925
RowenaTsai_UCaYF1GL5J7sqJzEeBVUDzw_XpN2SMu0hXk_61400_62360.wav,RowenaTsai_UCaYF1GL5J7sqJzEeBVUDzw_XpN2SMu0hXk,61400,62360,960,9,this a little bit,1,0,0,0,0,0,0,DY,2021-07-09 21:06:22.761094
RowenaTsai_UCaYF1GL5J7sqJzEeBVUDzw_XpN2SMu0hXk_62696_63936.wav,RowenaTsai_UCaYF1GL5J7sqJzEeBVUDzw_XpN2SMu0hXk,62696,63936,1240,10,later and uh,1,0,0,0,0,0,0,DY,2021-07-09 21:06:34.987550
